,Unnamed: 0,host_is_superhost,host_verifications,host_has_profile_pic,host_identity_verified,zipcode,is_location_exact,room_type,accommodates,bathrooms,bedrooms,beds,amenities,price,security_deposit,cleaning_fee,availability_30,availability_60,availability_90,availability_365,number_of_reviews,review_scores_rating,instant_bookable,cancellation_policy,require_guest_profile_picture,require_guest_phone_verification
1125,1125,0.0,4,1.0,1.0,78728.0,1,2,2,1.0,1.0,1.0,3,40,100.00 ,20.0,22,52,82,172,31,96.0,0,3,0,0
1126,1126,0.0,1,1.0,0.0,78728.0,1,2,1,2.0,3.0,1.0,3,64,,,1,1,1,1,0,,0,1,0,0
1127,1127,0.0,4,1.0,1.0,78728.0,1,2,2,1.0,1.0,1.0,3,40,100.00 ,25.0,0,30,59,59,13,89.0,0,3,0,0
1128,1128,0.0,3,1.0,0.0,78728.0,0,2,3,3.0,1.0,2.0,3,125,150.00 ,40.0,30,60,90,365,1,100.0,0,1,0,0
1129,1129,0.0,4,1.0,1.0,78728.0,1,3,2,1.0,1.0,1.0,2,60,,30.0,0,0,25,140,2,80.0,1,2,0,0
1130,1130,1.0,4,1.0,1.0,78728.0,1,3,8,2.0,3.0,5.0,3,299,,100.0,0,0,21,296,2,100.0,0,3,0,0
1131,1131,0.0,4,1.0,1.0,78728.0,0,1,1,1.0,1.0,1.0,0,40,,,28,58,88,363,0,,0,1,0,0
1132,1132,1.0,5,1.0,1.0,78728.0,0,3,10,2.0,4.0,6.0,3,249,250.00 ,150.0,6,12,35,307,18,99.0,0,2,0,0
1133,1133,0.0,4,1.0,1.0,78728.0,1,3,14,2.5,5.0,7.0,3,249,250.00 ,130.0,16,34,49,135,11,98.0,0,1,0,0
1134,1134,0.0,3,1.0,0.0,78728.0,1,2,2,1.0,1.0,1.0,3,85,200.00 ,50.0,0,0,0,0,1,100.0,0,2,0,0
1135,1135,1.0,4,1.0,1.0,78728.0,1,3,6,2.0,3.0,3.0,3,147,200.00 ,100.0,0,15,45,320,18,97.0,0,2,0,0
1136,1136,0.0,4,1.0,1.0,78728.0,1,3,6,2.5,3.0,3.0,3,89,,100.0,12,42,54,129,8,90.0,1,1,0,0
1137,1137,0.0,3,1.0,0.0,,0,3,5,1.0,1.0,3.0,3,50,150.00 ,,29,59,89,364,0,,0,1,0,0
1138,1138,0.0,3,1.0,0.0,78728.0,1,3,1,1.0,1.0,1.0,3,85,100.00 ,,22,52,82,357,1,100.0,0,3,0,0
1139,1139,0.0,2,1.0,0.0,78727.0,0,1,1,1.0,1.0,1.0,0,100,,,30,60,90,365,0,,0,1,0,0
1140,1140,0.0,4,1.0,1.0,78728.0,1,2,2,2.0,2.0,2.0,3,100,,,25,55,85,360,0,,0,1,0,0
1141,1141,0.0,4,1.0,1.0,78728.0,0,3,4,2.0,3.0,2.0,2,174,395.00 ,100.0,28,58,88,119,13,85.0,0,3,0,0
1142,1142,0.0,3,1.0,0.0,78728.0,1,3,7,2.0,4.0,4.0,3,250,250.00 ,100.0,1,28,54,329,2,100.0,0,3,0,0
1143,1143,1.0,4,1.0,1.0,78728.0,1,3,10,2.0,3.0,7.0,3,539,,139.0,14,36,62,331,31,99.0,1,3,0,0
1144,1144,0.0,2,1.0,0.0,78728.0,1,3,6,1.0,1.0,1.0,1,110,,20.0,25,25,25,26,0,,1,3,0,0
1145,1145,0.0,3,1.0,0.0,78728.0,0,3,4,2.5,3.0,2.0,3,250,100.00 ,50.0,30,60,90,365,0,,1,3,0,0
1146,1146,0.0,2,1.0,0.0,78728.0,1,3,6,2.0,3.0,3.0,3,275,500.00 ,100.0,28,58,88,177,0,,0,1,0,0
1147,1147,0.0,6,1.0,1.0,78728.0,0,2,1,1.0,1.0,1.0,3,28,,,0,6,36,311,1,100.0,0,1,0,0
1148,1148,1.0,4,1.0,1.0,78728.0,1,2,2,1.0,1.0,1.0,3,30,,10.0,10,40,69,69,7,100.0,0,1,0,0
1149,1149,0.0,4,1.0,1.0,78728.0,1,2,2,1.0,1.0,1.0,3,45,150.00 ,20.0,2,16,46,136,6,100.0,0,3,0,0
1150,1150,0.0,6,1.0,1.0,78728.0,0,2,1,1.0,1.0,1.0,3,28,,,17,47,77,352,1,100.0,0,1,0,0
1151,1151,1.0,4,1.0,1.0,78728.0,1,3,10,2.0,3.0,4.0,3,340,,110.0,30,60,90,365,2,100.0,0,3,0,0
1152,1152,0.0,3,1.0,0.0,78728.0,1,3,2,1.0,1.0,1.0,0,70,,,0,0,0,0,0,,0,1,0,0
1153,1153,0.0,3,1.0,0.0,78728.0,1,3,4,1.0,1.0,2.0,3,300,,,29,59,89,179,0,,0,1,0,0
1154,1154,0.0,4,1.0,1.0,78728.0,0,3,7,2.5,4.0,2.0,3,550,200.00 ,100.0,30,60,90,365,0,,0,3,0,0
1155,1155,0.0,4,1.0,1.0,78728.0,1,3,4,1.0,2.0,2.0,3,350,200.00 ,,0,0,0,0,0,,0,2,0,0
1156,1156,0.0,5,1.0,1.0,78728.0,1,3,7,2.5,3.0,3.0,3,350,400.00 ,100.0,30,60,90,365,0,,0,3,0,0
1157,1157,1.0,4,1.0,1.0,78744.0,1,2,2,1.0,1.0,2.0,3,37,100.00 ,10.0,14,14,14,14,34,96.0,0,2,0,0
1158,1158,1.0,4,1.0,1.0,78744.0,1,2,2,1.0,1.0,1.0,3,47,,20.0,21,46,75,90,67,98.0,0,3,0,0
1159,1159,0.0,4,1.0,0.0,78744.0,1,2,2,1.0,1.0,1.0,3,150,,,11,11,11,45,0,,1,1,0,0
1160,1160,1.0,5,1.0,1.0,78744.0,1,2,2,1.0,1.0,1.0,2,40,100.00 ,10.0,19,46,68,343,1,100.0,1,2,0,0
1161,1161,0.0,1,1.0,0.0,78744.0,0,2,2,1.0,1.0,1.0,0,50,,,28,58,88,88,0,,1,1,0,0
1162,1162,0.0,6,1.0,1.0,78744.0,1,2,2,1.0,1.0,1.0,3,55,,20.0,2,2,6,6,31,99.0,0,3,0,0
1163,1163,0.0,4,1.0,1.0,78744.0,1,2,2,1.0,1.0,1.0,3,500,,,11,11,30,30,0,,1,2,0,0
1164,1164,0.0,4,1.0,1.0,78744.0,1,2,2,1.5,1.0,1.0,3,39,,25.0,28,58,88,363,33,95.0,0,2,0,0
1165,1165,0.0,4,1.0,0.0,78744.0,1,2,2,1.0,1.0,1.0,3,80,300.00 ,20.0,22,47,77,167,0,,1,2,0,0
1166,1166,0.0,4,1.0,0.0,78744.0,1,2,1,1.0,1.0,1.0,2,65,,,8,8,8,8,0,,1,1,0,0
1167,1167,1.0,5,1.0,1.0,78744.0,1,2,4,1.0,1.0,2.0,2,47,100.00 ,10.0,8,35,57,321,14,100.0,1,2,0,0
1168,1168,1.0,5,1.0,1.0,78744.0,0,2,2,1.0,1.0,1.0,0,85,,,16,46,76,161,3,93.0,0,3,0,0
1169,1169,0.0,4,1.0,1.0,78744.0,1,2,2,1.0,1.0,1.0,2,80,100.00 ,10.0,21,51,81,81,0,,0,1,0,0
1170,1170,0.0,5,1.0,0.0,78744.0,1,2,2,1.0,2.0,2.0,3,100,,,18,18,18,18,0,,0,3,0,0
1171,1171,0.0,2,1.0,0.0,78744.0,1,2,2,1.0,1.0,1.0,2,75,,,24,41,68,68,0,,0,1,0,0
1172,1172,0.0,2,1.0,0.0,78744.0,1,2,2,1.5,1.0,1.0,3,150,,,0,0,0,0,0,,0,1,0,0
1173,1173,1.0,4,1.0,1.0,78744.0,1,2,1,1.0,1.0,1.0,2,50,,,22,52,82,357,65,98.0,0,1,0,0
1174,1174,0.0,3,1.0,0.0,78744.0,1,2,2,1.0,1.0,1.0,3,200,,,0,0,0,0,0,,0,1,0,0
1175,1175,0.0,3,1.0,0.0,78744.0,1,2,5,1.0,1.0,2.0,3,300,,,0,0,0,0,0,,1,1,0,0
1176,1176,0.0,3,1.0,0.0,78744.0,1,2,3,2.0,1.0,1.0,3,150,,10.0,0,0,0,0,0,,0,1,0,0
1177,1177,1.0,5,1.0,1.0,78744.0,1,2,6,1.5,1.0,3.0,3,85,,20.0,24,50,52,52,16,99.0,0,2,0,0
1178,1178,0.0,4,1.0,1.0,78744.0,1,2,2,2.0,1.0,1.0,3,100,,,0,0,0,0,1,100.0,0,1,0,0
1179,1179,1.0,5,1.0,1.0,78744.0,0,2,2,1.0,1.0,1.0,0,85,,,18,48,78,167,0,,0,3,0,0
1180,1180,0.0,3,1.0,0.0,78744.0,1,2,2,1.0,1.0,1.0,3,100,,,26,56,86,343,2,100.0,0,1,0,0
1181,1181,0.0,7,1.0,1.0,78744.0,0,2,2,1.0,1.0,1.0,3,45,200.00 ,29.0,24,50,80,169,14,99.0,0,2,0,0
1182,1182,0.0,4,1.0,0.0,,0,2,2,1.0,1.0,1.0,2,175,,10.0,26,56,86,86,0,,0,1,0,0
1183,1183,0.0,4,1.0,1.0,78744.0,1,2,2,1.5,1.0,1.0,2,28,,25.0,0,0,1,276,13,94.0,0,2,0,0
1184,1184,0.0,4,1.0,1.0,78744.0,0,2,2,1.0,1.0,1.0,3,50,,10.0,21,44,74,271,3,93.0,0,1,0,0
1185,1185,1.0,7,1.0,1.0,78744.0,1,2,2,1.0,1.0,1.0,3,49,,,27,38,67,335,10,98.0,0,1,0,0
1186,1186,0.0,3,1.0,0.0,78744.0,1,2,2,1.5,1.0,1.0,3,100,,,30,60,90,365,0,,1,1,0,0
1187,1187,0.0,3,1.0,0.0,78744.0,0,2,4,1.0,1.0,2.0,0,200,200.00 ,80.0,30,60,90,365,0,,0,1,0,0
1188,1188,0.0,6,1.0,1.0,78744.0,1,2,2,1.5,1.0,2.0,2,50,500.00 ,10.0,24,54,83,83,2,100.0,0,2,0,0
1189,1189,0.0,5,1.0,1.0,78744.0,1,2,2,1.0,1.0,1.0,3,90,300.00 ,80.0,27,57,87,362,1,100.0,1,2,0,0
1190,1190,0.0,4,1.0,1.0,78744.0,1,2,2,1.0,1.0,1.0,3,50,,,23,53,83,358,4,100.0,0,3,0,0
1191,1191,0.0,5,1.0,1.0,78744.0,0,2,2,1.5,1.0,1.0,2,55,,,30,59,89,364,12,100.0,1,1,0,0
1192,1192,0.0,4,1.0,1.0,78744.0,1,2,2,1.5,1.0,1.0,3,40,,,0,0,0,65,2,97.0,0,1,0,0
1193,1193,0.0,6,1.0,1.0,78744.0,1,2,2,1.5,1.0,1.0,2,50,500.00 ,10.0,21,47,77,77,2,100.0,0,2,0,0
1194,1194,0.0,4,1.0,1.0,78744.0,1,2,3,1.0,1.0,2.0,3,105,,,4,4,6,6,3,100.0,1,1,0,0
1195,1195,0.0,4,1.0,1.0,78744.0,1,2,2,1.0,1.0,1.0,3,120,,15.0,30,60,90,365,2,100.0,0,1,0,0
1196,1196,0.0,3,1.0,0.0,78744.0,1,2,2,1.0,1.0,1.0,3,130,250.00 ,,30,60,90,365,0,,0,2,0,0
1197,1197,1.0,5,1.0,1.0,78744.0,1,2,4,1.0,1.0,1.0,2,40,,,0,0,0,187,157,95.0,0,2,0,0
1198,1198,1.0,4,1.0,1.0,78744.0,1,2,2,1.0,1.0,1.0,3,29,100.00 ,10.0,0,0,0,0,13,100.0,0,2,0,0
1199,1199,1.0,4,1.0,1.0,78744.0,1,2,2,1.0,1.0,1.0,3,60,95.00 ,15.0,26,56,86,361,32,97.0,0,1,0,0
1200,1200,0.0,4,1.0,1.0,78744.0,0,2,2,1.0,1.0,1.0,3,50,200.00 ,30.0,30,60,90,365,3,100.0,0,1,0,0
1201,1201,0.0,4,1.0,1.0,78744.0,1,2,4,1.0,2.0,2.0,2,40,,20.0,19,23,53,326,5,96.0,0,3,0,0
1202,1202,1.0,3,1.0,0.0,78744.0,0,2,2,1.0,1.0,1.0,3,74,,,0,0,0,0,0,,0,2,0,0
1203,1203,0.0,4,1.0,0.0,78745.0,1,2,2,1.0,1.0,1.0,2,45,105.00 ,12.0,21,49,79,354,2,100.0,0,3,0,0
1204,1204,0.0,3,1.0,0.0,78744.0,0,2,2,1.5,1.0,1.0,2,90,,,3,33,63,153,4,100.0,0,1,0,0
1205,1205,1.0,4,1.0,1.0,78744.0,1,3,2,1.0,1.0,2.0,2,50,200.00 ,,0,16,40,40,185,98.0,0,1,0,0
1206,1206,1.0,5,1.0,1.0,,0,3,8,2.0,3.0,3.0,3,157,,75.0,6,12,32,116,27,99.0,1,3,0,0
1207,1207,0.0,1,1.0,0.0,78744.0,0,3,6,2.0,3.0,2.0,3,500,,,27,57,87,176,0,,1,1,0,0
1208,1208,1.0,6,1.0,1.0,78744.0,1,3,7,1.0,2.0,4.0,2,49,,,2,10,21,262,94,97.0,0,1,0,0
1209,1209,0.0,2,1.0,0.0,78744.0,1,3,8,2.5,4.0,3.0,3,1249,,,0,0,0,0,0,,0,1,0,0
1210,1210,0.0,5,1.0,1.0,78744.0,1,3,12,2.5,4.0,5.0,2,500,400.00 ,,7,7,7,7,8,98.0,0,3,0,0
1211,1211,0.0,2,1.0,0.0,78744.0,1,3,5,2.0,3.0,3.0,3,625,,,0,0,0,0,0,,0,1,0,0
1212,1212,0.0,4,1.0,1.0,78744.0,0,2,2,1.0,1.0,1.0,0,175,,,30,60,90,365,0,,0,1,0,0
1213,1213,0.0,6,1.0,1.0,78744.0,0,3,6,3.0,3.0,3.0,3,240,,80.0,0,0,0,0,1,100.0,0,1,0,0
1214,1214,0.0,3,1.0,0.0,78744.0,1,3,8,2.5,3.0,3.0,3,50,,10.0,0,0,0,0,0,,1,2,0,0
1215,1215,1.0,4,1.0,1.0,78744.0,1,3,6,2.0,3.0,3.0,3,198,375.00 ,135.0,19,49,79,354,11,96.0,0,3,0,0
1216,1216,0.0,1,1.0,0.0,78744.0,1,3,10,2.5,4.0,4.0,3,325,,,0,0,0,0,0,,0,1,0,0
1217,1217,0.0,2,1.0,0.0,78744.0,0,2,2,1.0,1.0,1.0,0,75,,,29,55,85,360,0,,0,1,0,0
1218,1218,0.0,4,1.0,1.0,78744.0,1,3,6,2.5,3.0,3.0,3,200,,20.0,25,55,85,85,0,,0,2,0,0
1219,1219,0.0,3,1.0,0.0,78744.0,1,3,8,2.5,3.0,3.0,3,245,500.00 ,80.0,23,53,83,358,14,99.0,0,2,0,0
1220,1220,0.0,4,1.0,1.0,78744.0,1,3,16,3.0,5.0,5.0,3,900,,200.0,30,60,90,365,1,49.0,0,1,0,0
1221,1221,0.0,3,1.0,0.0,78744.0,0,2,2,1.0,1.0,1.0,1,90,,,30,60,90,365,0,,0,3,0,0
1222,1222,0.0,3,1.0,0.0,78744.0,0,3,6,1.0,2.0,3.0,0,699,,,30,60,90,365,0,,0,1,0,0
1223,1223,1.0,4,1.0,1.0,78744.0,1,3,6,,1.0,,0,500,300.00 ,60.0,30,60,90,365,0,,0,1,0,0
1224,1224,0.0,6,1.0,1.0,78744.0,1,3,6,1.5,2.0,3.0,3,170,500.00 ,30.0,0,5,35,35,0,,0,2,0,0
1225,1225,0.0,7,1.0,1.0,78744.0,0,2,2,1.0,1.0,1.0,3,39,200.00 ,29.0,17,22,52,142,3,100.0,0,2,0,0
1226,1226,0.0,3,1.0,0.0,78744.0,1,2,4,1.0,1.0,2.0,1,200,200.00 ,100.0,30,60,90,365,0,,1,1,0,0
1227,1227,0.0,4,1.0,1.0,78744.0,1,1,8,2.5,1.0,8.0,2,50,,,0,0,0,0,1,80.0,0,2,0,0
1228,1228,1.0,4,1.0,0.0,78744.0,0,3,4,1.0,1.0,1.0,2,97,,,13,37,67,342,21,98.0,1,1,0,0
1229,1229,0.0,1,1.0,0.0,78744.0,1,3,3,1.0,1.0,1.0,2,125,,,20,50,80,355,0,,0,1,0,0
